Brand,Store Number,Name,Ownership Type,Facility ID,Features - Products,Features - Service,Features - Stations,Food Region,Venue Type,Phone Number,Street Address,Street Line 1,Street Line 2,City,State,Zip,Country,Insert Date
Starbucks,75818,Marriott Rancho Cordova Lobby,Licensed,17845,,Wireless Hotspot,,9999,Unknown,916-638-1100,11211 Point East Dr,11211 Point East Dr,,Rancho Cordova,CA,95742-6239,US,06/22/2012 06:54:11 PM
Starbucks,76128,Target Vacaville T-827,Licensed,14185,,Starbucks Card Mobile,,9999,Unknown,707-452-8053,3000 Harbison Dr,3000 Harbison Dr,,Vacaville,CA,95687-3909,US,06/22/2012 06:54:11 PM
Starbucks,74455,Safeway-Vacaville #1109,Licensed,13951,,Starbucks Card Mobile,,9999,Unknown,707-452-7277,2090 Harbison Dr,2090 Harbison Dr,,Vacaville,CA,95687-3902,US,06/22/2012 06:54:11 PM
Starbucks,590,Vacaville,Company Owned,11158,"Lunch, Oven-warmed Food","Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,707-447-9668,"1031 Helen Power Drive, Suite 100",1031 Helen Power Drive,Suite 100,Vacaville,CA,95687-3515,US,06/22/2012 06:54:11 PM
Starbucks,11330,Ham & Lockeford - Lodi,Company Owned,17102,"Lunch, Oven-warmed Food","Starbucks Card Mobile, Wireless Hotspot",Drive-Through,9999,Unknown,209-368-4579,"224 N. Ham Lane, 101",224 N. Ham Lane,101,Lodi,CA,95242-2901,US,06/22/2012 06:54:11 PM
Starbucks,2891,Date & Madison - Sacramento,Company Owned,8846,"Lunch, Oven-warmed Food","Starbucks Card Mobile, Wireless Hotspot",Drive-Through,9999,Unknown,916-334-6758,"4701 Madison Avenue, 101",4701 Madison Avenue,101,Sacramento,CA,95841-2558,US,06/22/2012 06:54:11 PM
Starbucks,74963,Safeway - Lodi #1648,Licensed,7796,,Starbucks Card Mobile,,9999,Unknown,209-367-7875,2449 W. Kettleman,2449 W. Kettleman,,Lodi,CA,95242-4124,US,06/22/2012 06:54:11 PM
Starbucks,75409,Travis AFB BX,Licensed,6700,,,,9999,Unknown,707-437-8342,461 Skymaster Circle,461 Skymaster Circle,,Travis AFB,CA,94535-1909,US,06/22/2012 06:54:11 PM
Starbucks,6489,Kettleman & Lower Sacramento - Lodi,Company Owned,14773,"Lunch, Oven-warmed Food, Sirena Espresso Machine","Starbucks Card Mobile, Wireless Hotspot",Drive-Through,9999,Unknown,209-366-0457,"2431 W. Kettleman Ln, B-4",2431 W. Kettleman Ln,B-4,Lodi,CA,95242-4121,US,06/22/2012 06:54:11 PM
Starbucks,76345,Target Lodi T-853,Licensed,14462,,Starbucks Card Mobile,,9999,Unknown,209-369-9371,2375 W Kettleman Ln,2375 W Kettleman Ln,,Lodi,CA,95242-4120,US,06/22/2012 06:54:11 PM
Starbucks,9742,Madison & Manzanita - Carmichael,Company Owned,10397,"Lunch, Oven-warmed Food",Starbucks Card Mobile,Drive-Through,9999,Unknown,916-332-6927,5149 Manzanita Ave,5149 Manzanita Ave,,Carmichael,CA,95608-0523,US,06/22/2012 06:54:11 PM
Starbucks,9821,Peabody & Hume - Vacaville,Company Owned,17415,"Lunch, Oven-warmed Food","Starbucks Card Mobile, Wireless Hotspot",Drive-Through,9999,Unknown,707-448-3285,210 Peabody Road,210 Peabody Road,,Vacaville,CA,95687-4702,US,06/22/2012 06:54:11 PM
Starbucks,627,Gold River,Company Owned,15264,"Clover Crafted Small Batch Coffee, Lunch, Oven-warmed Food, Reserve Amenity, Sirena Espresso Machine","Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,916-853-9728,2095 Golden Center #10,2095 Golden Center #10,,Gold River,CA,95670-4495,US,06/22/2012 06:54:11 PM
Starbucks,5690,Davis & Stevenson - Vacaville,Company Owned,11122,"Lunch, Oven-warmed Food, Sirena Espresso Machine","Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,707-449-1215,"505 Davis St, Ste A",505 Davis St,Ste A,Vacaville,CA,95688-4636,US,06/22/2012 06:54:11 PM
Starbucks,6993,Madison & Dewey - Fair Oaks,Company Owned,12208,"Lunch, Oven-warmed Food, Sirena Espresso Machine","Starbucks Card Mobile, Wireless Hotspot",Drive-Through,9999,Unknown,916-965-6985,6711 Madison Avenue,6711 Madison Avenue,,Fair Oaks,CA,95628-3168,US,06/22/2012 06:54:11 PM
Starbucks,74392,Safeway - Fair Oaks #1895,Licensed,17129,,"Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,916-907-5356,5450 Dewey Drive,5450 Dewey Drive,,Fair Oaks,CA,95628-3138,US,06/22/2012 06:54:11 PM
Starbucks,74392,Safeway-Fair Oaks #1895,Licensed,14040,,"Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,916-907-5356,5450 Dewey Drive,5450 Dewey Drive,,Fair Oaks,CA,95628-3138,US,06/22/2012 06:54:11 PM
Starbucks,11334,Greenback & Garfield - Sacramento,Company Owned,17733,"Lunch, Oven-warmed Food","Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,916-331-5238,"6306 Garfield Ave, 250",6306 Garfield Ave,250,Sacramento,CA,95841-5404,US,06/22/2012 06:54:11 PM
Starbucks,6457,Alamo & Butcher - Vacaville,Company Owned,12903,"Lunch, Oven-warmed Food","Starbucks Card Mobile, Wireless Hotspot",Drive-Through,9999,Unknown,707-455-8557,970 Alamo Drive,970 Alamo Drive,,Vacaville,CA,95687-5696,US,06/22/2012 06:54:11 PM
Starbucks,79588,Safeway - Sacramento #2263,Licensed,17352,,Starbucks Card Mobile,,9999,Unknown,916-331-2987,5345 Elkhorn Blvd,5345 Elkhorn Blvd,,Sacramento,CA,95842-2526,US,06/22/2012 06:54:11 PM
Starbucks,6831,West Main & Hwy 16 - Woodland,Company Owned,12830,"Lunch, Oven-warmed Food","Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,530-669-1556,361 West Main Street,361 West Main Street,,Woodland,CA,95695-6801,US,06/22/2012 06:54:11 PM
Starbucks,9325,Kettleman & Beckman - Lodi,Company Owned,7955,"Lunch, Oven-warmed Food","Starbucks Card Mobile, Wireless Hotspot",Drive-Through,9999,Unknown,209-366-2964,1139 E. Kettleman Lane,1139 E. Kettleman Lane,,Lodi,CA,95240-6402,US,06/22/2012 06:54:11 PM
Starbucks,9287,Eight Mile & I-5 - Stockton,Company Owned,9492,"Lunch, Oven-warmed Food","Starbucks Card Mobile, Wireless Hotspot",Drive-Through,9999,Unknown,209-955-0318,10602 Trinity Parkway,10602 Trinity Parkway,,Stockton,CA,95219-7228,US,06/22/2012 06:54:11 PM
Starbucks,76158,Target North Stockton T-1862,Licensed,15059,,Starbucks Card Mobile,,9999,Unknown,209-235-0251,10424 Trinity Pkwy,10424 Trinity Pkwy,,Stockton,CA,95219-7225,US,06/22/2012 06:54:11 PM
Starbucks,6614,Sunrise & Madison - Fair Oaks,Company Owned,16407,"Lunch, Oven-warmed Food","Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,916-966-1639,5355 Sunrise Boulevard,5355 Sunrise Boulevard,,Fair Oaks,CA,95628-3539,US,06/22/2012 06:54:11 PM
Starbucks,8676,Tributary Point & Hazel - RC,Company Owned,9015,"Lunch, Oven-warmed Food","Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,916-353-1038,12195 Tributary Point Drive,12195 Tributary Point Drive,,Rancho Cordova,CA,95670-4536,US,06/22/2012 06:54:11 PM
Starbucks,6755,Elverta & Walerga - Antelope,Company Owned,16354,"Lunch, Oven-warmed Food","Starbucks Card Mobile, Wireless Hotspot",Drive-Through,9999,Unknown,916-721-5082,"4241 Elverta Road, 103",4241 Elverta Road,103,Antelope,CA,95843-4737,US,06/22/2012 06:54:11 PM
Starbucks,76900,Target Birdcage Citrus Heights T-11,Licensed,10785,,Starbucks Card Mobile,,9999,Unknown,916-966-5267,5837 Sunrise Blvd,5837 Sunrise Blvd,,Citrus Heights,CA,95610-6866,US,06/22/2012 06:54:11 PM
Starbucks,5407,Birdcage Walk - Citrus Heights,Company Owned,11767,"Lunch, Oven-warmed Food","Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,916-728-1587,6121 Sunrise Boulevard,6121 Sunrise Boulevard,,Citrus Heights,CA,95610-6834,US,06/22/2012 06:54:11 PM
Starbucks,6908,"Greenback & Birdcage,Citrus Heights",Company Owned,12907,"Lunch, Oven-warmed Food","Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,916-721-4202,"7801 Greenback Lane, F",7801 Greenback Lane,F,Citrus Heights,CA,95610-5919,US,06/22/2012 06:54:11 PM
Starbucks,2907,Antelope & Daly - Sacramento,Company Owned,9846,"Lunch, Oven-warmed Food","Starbucks Card Mobile, Wireless Hotspot",Drive-Through,9999,Unknown,916-721-3226,"5874 Antelope Rd, 100",5874 Antelope Rd,100,Sacramento,CA,95842-3903,US,06/22/2012 06:54:11 PM
Starbucks,9341,Madison & Kenneth - Fair Oaks,Company Owned,8269,"Lunch, Oven-warmed Food","Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,916-962-0355,"8505 Madison Ave, 100",8505 Madison Ave,100,Fair Oaks,CA,95628-3870,US,06/22/2012 06:54:11 PM
Starbucks,11866,Auburn & Sylvan - Citrus Heights,Company Owned,6904,"Lunch, Oven-warmed Food",Starbucks Card Mobile,Drive-Through,9999,Unknown,916-723-1827,"7088 Auburn Blvd, 304",7088 Auburn Blvd,304,Citrus Heights,CA,95621-4377,US,06/22/2012 06:54:11 PM
Starbucks,79789,Safeway - Fair Oaks #1846,Licensed,10614,,Starbucks Card Mobile,,9999,Unknown,916-965-1034,8925 Madison Avenue,8925 Madison Avenue,,Fair Oaks,CA,95628-4009,US,06/22/2012 06:54:11 PM
Starbucks,5623,N. Texas & Dickson Hill - Fairfield,Company Owned,11364,"Lunch, Oven-warmed Food","iTunes WiFi Music Store, Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,707-435-8281,"3334 North Texas Street, Suite A",3334 North Texas Street,Suite A,Fairfield,CA,94533-9776,US,06/22/2012 06:54:11 PM
Starbucks,8728,Sunset & Merganser - Suisun City,Company Owned,9522,"Lunch, Oven-warmed Food","iTunes WiFi Music Store, Starbucks Card Mobile, Wireless Hotspot",Drive-Through,9999,Unknown,707-429-1867,193 Sunset Ave,193 Sunset Ave,,Suisun City,CA,94585-2063,US,06/22/2012 06:54:11 PM
Starbucks,6477,Greenback & Hazel - Orangevale,Company Owned,15665,"Lunch, Oven-warmed Food, Sirena Espresso Machine","Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,916-987-4722,8904 Greenback Lane,8904 Greenback Lane,,Orangevale,CA,95662-4651,US,06/22/2012 06:54:11 PM
Starbucks,9340,N. Texas & Travis - Fairfield,Company Owned,17634,"Lunch, Oven-warmed Food","iTunes WiFi Music Store, Starbucks Card Mobile, Wireless Hotspot",Drive-Through,9999,Unknown,707-429-3682,"1600 N. Texas Street, A",1600 N. Texas Street,A,Fairfield,CA,94533-3886,US,06/22/2012 06:54:11 PM
Starbucks,9511,Texas & Jefferson - Fairfield,Company Owned,9226,"Lunch, Oven-warmed Food","iTunes WiFi Music Store, Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,707-421-8274,700 Texas,700 Texas,,Fairfield,CA,94533-5519,US,06/22/2012 06:54:11 PM
Starbucks,5684,Blue Ravine - Folsom,Company Owned,8687,"Lunch, Oven-warmed Food","Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,916-985-2683,"195 Blue Ravine Road, 100",195 Blue Ravine Road,100,Folsom,CA,95630-4722,US,06/22/2012 06:54:11 PM
Starbucks,9330,Hwy 4 & Carol - Oakley,Company Owned,6825,"Lunch, Oven-warmed Food",Starbucks Card Mobile,Drive-Through,9999,Unknown,925-679-3247,"2190 Main Street, A",2190 Main Street,A,Oakley,CA,94561-3351,US,06/22/2012 06:54:11 PM
Starbucks,74809,Safeway - Fairfield #1127,Licensed,9621,,Starbucks Card Mobile,,9999,Unknown,707-427-5640,2401 Waterman Blvd,2401 Waterman Blvd,,Fairfield,CA,94534-1800,US,06/22/2012 06:54:11 PM
Starbucks,6710,Cirby & Riverside - Roseville,Company Owned,14074,"Lunch, Oven-warmed Food, Sirena Espresso Machine","Starbucks Card Mobile, Wireless Hotspot",Drive-Through,9999,Unknown,916-797-9330,709 Cirby Way,709 Cirby Way,,Roseville,CA,95678-4367,US,06/22/2012 06:54:11 PM
Starbucks,74188,Safeway-Folsom #1794,Licensed,8870,,"Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,916-608-2450,1850 Prairie City Rd.,1850 Prairie City Rd.,,Folsom,CA,95630-9518,US,06/22/2012 06:54:11 PM
Starbucks,8622,Greenback & Madison - Folsom,Company Owned,15090,"Lunch, Oven-warmed Food","Starbucks Card Mobile, Wireless Hotspot",Drive-Through,9999,Unknown,916-987-0926,"9475 Madison Avenue, 100",9475 Madison Avenue,100,Folsom,CA,95630-2092,US,06/22/2012 06:54:11 PM
Starbucks,5901,Prairie City & Iron Point - Folsom,Company Owned,12359,"Lunch, Oven-warmed Food, Sirena Espresso Machine","Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,916-608-1886,"1860 Prarie City Rd, Ste 3A",1860 Prarie City Rd,Ste 3A,Folsom,CA,95630-9580,US,06/22/2012 06:54:11 PM
Starbucks,6742,Solano Mall - Fairfield,Company Owned,15053,"Lunch, Oven-warmed Food","iTunes WiFi Music Store, Starbucks Card Mobile, Wireless Hotspot",Drive-Through,9999,Unknown,707-422-0891,"1450 Travis Boulevard, P-1",1450 Travis Boulevard,P-1,Fairfield,CA,94533-3451,US,06/22/2012 06:54:11 PM
Starbucks,5319,Lincoln Center - Stockton,Company Owned,9126,"Lunch, Oven-warmed Food","Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,209-952-7292,121 Lincoln Center,121 Lincoln Center,,Stockton,CA,95207-2613,US,06/22/2012 06:54:11 PM
Starbucks,11333,Sunrise & Cirby - Roseville,Company Owned,17894,"Lunch, Oven-warmed Food","Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,916-774-3495,"1200 Cirby Way, 100",1200 Cirby Way,100,Roseville,CA,95661-4584,US,06/22/2012 06:54:11 PM
Starbucks,6795,Hammer & West - Stockton,Company Owned,14106,"Lunch, Oven-warmed Food, Sirena Espresso Machine","Starbucks Card Mobile, Wireless Hotspot",Drive-Through,9999,Unknown,209-474-7094,1440 East Hammer Lane,1440 East Hammer Lane,,Stockton,CA,95210-3025,US,06/22/2012 06:54:11 PM
Starbucks,74464,Safeway-Stockton #2707,Licensed,9337,,"Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,209-427-8600,6445 N Pacific Ave,6445 N Pacific Ave,,Stockton,CA,95207-3715,US,06/22/2012 06:54:11 PM
Starbucks,74301,Safeway-Roseville #1899,Licensed,13086,,"Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,916-773-4001,989 Sunrise Avenue,989 Sunrise Avenue,,Roseville,CA,95661-4506,US,06/22/2012 06:54:11 PM
Starbucks,10719,Morada Lane & Hwy 99 - Stockton,Company Owned,9895,"Lunch, Oven-warmed Food","Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,209-956-3140,4103 E. Morada Lane,4103 E. Morada Lane,,Stockton,CA,95212-1628,US,06/22/2012 06:54:11 PM
Starbucks,14209,Hwy 50 & Bidwell - Folsom,Company Owned,10611,"Lunch, Oven-warmed Food",Starbucks Card Mobile,Drive-Through,9999,Unknown,916-817-2461,"195 Placerville Road, 130",195 Placerville Road,130,Folsom,CA,95630-6319,US,06/22/2012 06:54:11 PM
Starbucks,5270,West Roseville,Company Owned,16548,"Lunch, Oven-warmed Food, Sirena Espresso Machine","Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,916-797-1458,"4000 Foothills Boulevard, Suite 100",4000 Foothills Boulevard,Suite 100,Roseville,CA,95747-7222,US,06/22/2012 06:54:11 PM
Starbucks,14463,I-80 & Oliver - Fairfield,Company Owned,10893,"Lunch, Oven-warmed Food",Starbucks Card Mobile,Drive-Through,9999,Unknown,707-428-5043,"1200 Oliver Rd, 100",1200 Oliver Rd,100,Fairfield,CA,94534-3467,US,06/22/2012 06:54:11 PM
Starbucks,10423,18th & A - Antioch,Company Owned,7079,"Lunch, Oven-warmed Food","iTunes WiFi Music Store, Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,925-522-8207,1896 A Street,1896 A Street,,Antioch,CA,94509-2602,US,06/22/2012 06:54:11 PM
Starbucks,7929,Douglas & Harding - Roseville,Company Owned,12529,"Lunch, Oven-warmed Food","Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,916-797-9165,"415 Roseville Square, A",415 Roseville Square,A,Roseville,CA,95678-2807,US,06/22/2012 06:54:11 PM
Starbucks,5224,E. Bidwell & Glen - Folsom,Company Owned,8835,"Lunch, Oven-warmed Food, Sirena Espresso Machine","Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,916-983-1885,603-A East Bidwell Street,603-A East Bidwell Street,,Folsom,CA,95630-4204,US,06/22/2012 06:54:11 PM
Starbucks,6550,Pacific & Yokuts - Stockton,Company Owned,12191,"Lunch, Oven-warmed Food, Sirena Espresso Machine","Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,209-474-3026,"5350 Pacific Avenue, Suite #J4",5350 Pacific Avenue,Suite #J4,Stockton,CA,95207,US,06/22/2012 06:54:11 PM
Starbucks,6492,Woodcreek & Pleasant Grove - Rosevi,Company Owned,16185,"Lunch, Oven-warmed Food, Sirena Espresso Machine","Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,916-789-1050,"4001 Woodcreek Oaks Blvd., E",4001 Woodcreek Oaks Blvd.,E,Roseville,CA,95747-6822,US,06/22/2012 06:54:11 PM
Starbucks,9264,Oak & American River Canyon - Folso,Company Owned,16325,"Lunch, Oven-warmed Food","Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,916-988-3560,"9580 Oak Avenue, 1",9580 Oak Avenue,1,Folsom,CA,95630-1888,US,06/22/2012 06:54:11 PM
Starbucks,8979,March & I-5 - Stockton,Company Owned,8093,"Lunch, Oven-warmed Food","Starbucks Card Mobile, Wireless Hotspot",Drive-Through,9999,Unknown,209-472-0637,2866 W. March Lane,2866 W. March Lane,,Stockton,CA,95219-8213,US,06/22/2012 06:54:11 PM
Starbucks,76511,Target Folsom T-1098,Licensed,18372,,Starbucks Card Mobile,,9999,Unknown,916-984-9131,430 Blue Ravine Rd,430 Blue Ravine Rd,,Folsom,CA,95630-3402,US,06/22/2012 06:54:11 PM
Starbucks,74693,Safeway-Antioch #1259,Licensed,11451,,"Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,925-706-4105,3365 Deer Valley Rd,3365 Deer Valley Rd,,Antioch,CA,94531-6664,US,06/22/2012 06:54:11 PM
Starbucks,623,Roseville,Company Owned,9020,"Clover Crafted Small Batch Coffee, Lunch, Oven-warmed Food","Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,916-774-6812,"2030 Douglas Blvd, Suite 12",2030 Douglas Blvd,Suite 12,Roseville,CA,95661-3856,US,06/22/2012 06:54:11 PM
Starbucks,13402,"March & West, Stockton",Company Owned,7473,"Lunch, Oven-warmed Food",Starbucks Card Mobile,Drive-Through,9999,Unknown,209-476-8347,5010 West Lane,5010 West Lane,,Stockton,CA,95210-3568,US,06/22/2012 06:54:11 PM
Starbucks,76506,Target Roseville T-267,Licensed,18614,,Starbucks Card Mobile,,9999,Unknown,916-786-8787,1925 Douglas Blvd,1925 Douglas Blvd,,Roseville,CA,95661-3819,US,06/22/2012 06:54:11 PM
Starbucks,6646,Bidwell & Broadstone - Folsom2,Company Owned,15561,"Lunch, Oven-warmed Food","Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,916-983-4015,"2791 E BIDWELL, Suite 1100",2791 E BIDWELL,Suite 1100,Folsom,CA,95630-6412,US,06/22/2012 06:54:11 PM
Starbucks,8683,Eureka & Lead Hill - Roseville,Company Owned,12158,"Lunch, Oven-warmed Food, Sirena Espresso Machine","Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,916-797-3191,"1565 Eureka Road, 9",1565 Eureka Road,9,Roseville,CA,95661-3045,US,06/22/2012 06:54:11 PM
Starbucks,6914,California & Loveridge - Pittsburg,Company Owned,14083,"Lunch, Oven-warmed Food",Starbucks Card Mobile,Drive-Through,9999,Unknown,925-432-4568,1269 California Avenue,1269 California Avenue,,Pittsburg,CA,94565-4143,US,06/22/2012 06:54:11 PM
Starbucks,13993,"Somersville & Delta Fair, Antioch",Company Owned,7661,"Lunch, Oven-warmed Food",Starbucks Card Mobile,Drive-Through,9999,Unknown,925-754-4002,2504 Somersville Rd.,2504 Somersville Rd.,,Antioch,CA,94509-4409,US,06/22/2012 06:54:11 PM
Starbucks,6813,Lone Tree & Slatten Ranch - Antioch,Company Owned,13938,"Lunch, Oven-warmed Food, Sirena Espresso Machine","iTunes WiFi Music Store, Starbucks Card Mobile, Wireless Hotspot",Drive-Through,9999,Unknown,925-754-9377,"5779 Lone Tree Way, G",5779 Lone Tree Way,G,Antioch,CA,94531-8604,US,06/22/2012 06:54:11 PM
Starbucks,74300,Safeway-Roseville #1617,Licensed,16318,,Starbucks Card Mobile,,9999,Unknown,916-783-2225,8640 Sierra College Blvd.,8640 Sierra College Blvd.,,Roseville,CA,95661-5936,US,06/22/2012 06:54:11 PM
Starbucks,6491,Douglas & Sierra College - Rosevill,Company Owned,12192,"Lunch, Oven-warmed Food, Sirena Espresso Machine","Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,916-783-4149,"8690 Sierra College Blvd., 110",8690 Sierra College Blvd.,110,Roseville,CA,95661-5961,US,06/22/2012 06:54:11 PM
Starbucks,74297,Safeway-Roseville #1890,Licensed,11495,,Starbucks Card Mobile,,9999,Unknown,916-783-2119,1080 Pleasant Grove Blvd.,1080 Pleasant Grove Blvd.,,Roseville,CA,95678-6117,US,06/22/2012 06:54:11 PM
Starbucks,11985,Lone Tree & Bluerock - Antioch,Company Owned,18143,"Lunch, Oven-warmed Food","Starbucks Card Mobile, Wireless Hotspot",Drive-Through,9999,Unknown,925-778-2974,"4045 Lone Tree Way, G",4045 Lone Tree Way,G,Antioch,CA,94531-6205,US,06/22/2012 06:54:11 PM
Starbucks,74441,Safeway-Roseville #2620,Licensed,14795,,"Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,916-780-9919,9045 Woodcreek Oaks,9045 Woodcreek Oaks,,Roseville,CA,95747-5152,US,06/22/2012 06:54:11 PM
Starbucks,6559,Roseville & Sunrise - Rosevill,Company Owned,9380,"Lunch, Oven-warmed Food","Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,916-789-9403,1410 East Roseville Parkway,1410 East Roseville Parkway,,Roseville,CA,95661-3059,US,06/22/2012 06:54:11 PM
Starbucks,5345,Antioch,Company Owned,11574,"Lunch, Oven-warmed Food","iTunes WiFi Music Store, Starbucks Card Mobile, Wireless Hotspot",Drive-Through,9999,Unknown,925-778-3001,4448 Lone Tree Way,4448 Lone Tree Way,,Antioch,CA,94531-7413,US,06/22/2012 06:54:11 PM
Starbucks,79643,Safeway - Stockton #1769,Licensed,18263,,Starbucks Card Mobile,,9999,Unknown,,2808 Country Club Dr,2808 Country Club Dr,,Stockton,CA,95204-3957,US,06/22/2012 06:54:11 PM
Starbucks,9686,Railroad & Leland - Pittsburg,Company Owned,9521,"Lunch, Oven-warmed Food","iTunes WiFi Music Store, Starbucks Card Mobile, Wireless Hotspot",Drive-Through,9999,Unknown,925-427-3025,2285 Railroad Avenue,2285 Railroad Avenue,,Pittsburg,CA,94565-4924,US,06/22/2012 06:54:11 PM
Starbucks,6617,Galleria at Roseville,Company Owned,7469,"Lunch, Oven-warmed Food",,,9999,Unknown,916-771-6892,"1151 Galleria Boulevard, 9011",1151 Galleria Boulevard,9011,Roseville,CA,95678-1935,US,06/22/2012 06:54:11 PM
Starbucks,17018,Galleria Roseville II,Company Owned,87642,"Lunch, Oven-warmed Food",Wireless Hotspot,,0,Unknown,916-771-3075,"1151 Galleria Blvd, Space 1163",1151 Galleria Blvd,Space 1163,Roseville,CA,95678-1935,US,06/22/2012 06:54:11 PM
Starbucks,6617,Galleria Roseville,Company Owned,68796,,,,9999,Unknown,916-771-6892,"1151 Galleria Boulevard, Space 9011",1151 Galleria Boulevard,Space 9011,Roseville,CA,95678,US,06/22/2012 06:54:11 PM
Starbucks,5470,2535 Pacific Ave. - Stockton,Company Owned,11764,"Lunch, Oven-warmed Food","Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,209-463-8877,2535 Pacific Avenue,2535 Pacific Avenue,,Stockton,CA,95204-4437,US,06/22/2012 06:54:11 PM
